Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,Year,Month,Timestamp
8,18,0,0,0,1.8,73.59,2,0.0,2018,3,2018-03-08 18:00:00
8,18,30,0,0,1.9,79.11,2,0.0,2018,3,2018-03-08 18:30:00
8,19,0,0,0,2.0,77.26,2,0.0,2018,3,2018-03-08 19:00:00
8,19,30,0,0,2.2,77.26,1,0.0,2018,3,2018-03-08 19:30:00
8,20,0,0,0,2.4,75.09,1,0.0,2018,3,2018-03-08 20:00:00
8,20,30,0,0,2.5,75.09,1,0.0,2018,3,2018-03-08 20:30:00
8,21,0,0,0,2.6,73.18,1,0.0,2018,3,2018-03-08 21:00:00
8,21,30,0,0,2.6,73.16,1,0.0,2018,3,2018-03-08 21:30:00
8,22,0,0,0,2.7,71.2,1,0.0,2018,3,2018-03-08 22:00:00
8,22,30,0,0,2.6,71.19,0,0.0,2018,3,2018-03-08 22:30:00
8,23,0,0,0,2.6,68.83,0,0.0,2018,3,2018-03-08 23:00:00
8,23,30,0,0,2.5,68.81,0,0.0,2018,3,2018-03-08 23:30:00
9,0,0,0,0,2.4,71.18,0,0.0,2018,3,2018-03-09 00:00:00
9,0,30,0,0,2.2,71.16,0,0.0,2018,3,2018-03-09 00:30:00
9,1,0,0,0,2.1,68.62,0,0.0,2018,3,2018-03-09 01:00:00
9,1,30,0,0,2.0,68.6,0,0.0,2018,3,2018-03-09 01:30:00
9,2,0,0,0,1.9,66.88,0,0.0,2018,3,2018-03-09 02:00:00
9,2,30,0,0,1.8,66.87,0,0.0,2018,3,2018-03-09 02:30:00
9,3,0,0,0,1.8,65.94,0,0.0,2018,3,2018-03-09 03:00:00
9,3,30,0,0,1.7,65.96,0,0.0,2018,3,2018-03-09 03:30:00
9,4,0,0,0,1.6,65.66,0,0.0,2018,3,2018-03-09 04:00:00
9,4,30,0,0,1.5,65.66,0,0.0,2018,3,2018-03-09 04:30:00
9,5,0,0,0,1.5,65.92,0,0.0,2018,3,2018-03-09 05:00:00
9,5,30,0,0,1.4,61.29,0,0.0,2018,3,2018-03-09 05:30:00
9,6,0,0,0,1.4,62.07,1,0.0,2018,3,2018-03-09 06:00:00
9,6,30,0,0,1.6,57.76,2,0.0,2018,3,2018-03-09 06:30:00
9,7,0,33,472,1.8,58.1,4,8.164406424,2018,3,2018-03-09 07:00:00
9,7,30,48,663,2.7,54.15,6,17.64223758,2018,3,2018-03-09 07:30:00
9,8,0,56,790,3.7,45.86,8,27.77652944,2018,3,2018-03-09 08:00:00
9,8,30,64,860,5.1,42.82,9,37.44159945,2018,3,2018-03-09 08:30:00
9,9,0,70,906,6.5,35.29,10,46.44959406,2018,3,2018-03-09 09:00:00
9,9,30,75,940,7.1,35.29,11,54.51902531,2018,3,2018-03-09 09:30:00
9,10,0,78,967,7.7,32.59,12,61.55608866,2018,3,2018-03-09 10:00:00
9,10,30,80,984,7.7,32.59,12,67.28005422,2018,3,2018-03-09 10:30:00
9,11,0,246,601,7.7,32.19,13,61.64924654,2018,3,2018-03-09 11:00:00
9,11,30,81,1008,7.5,32.19,13,74.59840335,2018,3,2018-03-09 11:30:00
9,12,0,80,1013,7.4,31.33,14,75.91125154,2018,3,2018-03-09 12:00:00
9,12,30,345,350,7.1,31.33,14,56.01856264,2018,3,2018-03-09 12:30:00
9,13,0,323,368,6.9,31.71,14,54.7048945,2018,3,2018-03-09 13:00:00
9,13,30,224,645,6.6,31.71,14,61.93006925,2018,3,2018-03-09 13:30:00
9,14,0,184,678,6.3,32.14,14,57.80139796,2018,3,2018-03-09 14:00:00
9,14,30,221,487,5.8,34.33,13,47.48024163,2018,3,2018-03-09 14:30:00
9,15,0,209,425,5.3,35.15,13,40.53649088,2018,3,2018-03-09 15:00:00
9,15,30,206,168,4.3,37.58,12,26.36777578,2018,3,2018-03-09 15:30:00
9,16,0,147,319,3.3,40.65,12,24.86640777,2018,3,2018-03-09 16:00:00
9,16,30,109,291,2.2,46.52,9,17.92317167,2018,3,2018-03-09 16:30:00
9,17,0,70,240,1.2,57.96,7,10.79167566,2018,3,2018-03-09 17:00:00
9,17,30,32,156,0.9,62.13,6,4.316717706,2018,3,2018-03-09 17:30:00
9,18,0,0,0,0.7,60.97,5,0.0,2018,3,2018-03-09 18:00:00
9,18,30,0,0,0.4,65.44,5,0.0,2018,3,2018-03-09 18:30:00
9,19,0,0,0,0.2,64.47,5,0.0,2018,3,2018-03-09 19:00:00
9,19,30,0,0,0.3,64.51,4,0.0,2018,3,2018-03-09 19:30:00
9,20,0,0,0,0.4,63.91,4,0.0,2018,3,2018-03-09 20:00:00
9,20,30,0,0,0.6,68.65,4,0.0,2018,3,2018-03-09 20:30:00
9,21,0,0,0,0.9,67.22,4,0.0,2018,3,2018-03-09 21:00:00
9,21,30,0,0,1.2,72.23,3,0.0,2018,3,2018-03-09 21:30:00
9,22,0,0,0,1.5,69.68,3,0.0,2018,3,2018-03-09 22:00:00
9,22,30,0,0,1.1,74.87,2,0.0,2018,3,2018-03-09 22:30:00
9,23,0,0,0,0.7,72.35,1,0.0,2018,3,2018-03-09 23:00:00
9,23,30,0,0,0.6,72.33,0,0.0,2018,3,2018-03-09 23:30:00
10,0,0,0,0,0.6,75.92,0,0.0,2018,3,2018-03-10 00:00:00
10,0,30,0,0,0.8,75.89,0,0.0,2018,3,2018-03-10 00:30:00
10,1,0,0,0,1.0,75.1,0,0.0,2018,3,2018-03-10 01:00:00
10,1,30,0,0,1.2,75.06,0,0.0,2018,3,2018-03-10 01:30:00
10,2,0,0,0,1.4,74.48,0,0.0,2018,3,2018-03-10 02:00:00
10,2,30,0,0,1.7,74.45,0,0.0,2018,3,2018-03-10 02:30:00
10,3,0,0,0,2.0,74.16,0,0.0,2018,3,2018-03-10 03:00:00
10,3,30,0,0,2.2,74.14,0,0.0,2018,3,2018-03-10 03:30:00
10,4,0,0,0,2.5,74.19,0,0.0,2018,3,2018-03-10 04:00:00
10,4,30,0,0,2.4,74.19,0,0.0,2018,3,2018-03-10 04:30:00
10,5,0,0,0,2.3,74.48,0,0.0,2018,3,2018-03-10 05:00:00
10,5,30,0,0,2.3,69.25,0,0.0,2018,3,2018-03-10 05:30:00
10,6,0,0,0,2.3,69.89,1,0.0,2018,3,2018-03-10 06:00:00
10,6,30,13,0,2.8,69.89,1,1.220009,2018,3,2018-03-10 06:30:00
10,7,0,39,393,3.3,67.04,2,8.164585882999999,2018,3,2018-03-10 07:00:00
10,7,30,58,583,2.9,62.4,3,17.36128492,2018,3,2018-03-10 07:30:00
10,8,0,71,701,2.6,62.34,5,27.02670354,2018,3,2018-03-10 08:00:00
10,8,30,81,779,2.3,54.17,7,36.50401591,2018,3,2018-03-10 08:30:00
10,9,0,89,833,2.1,48.4,9,45.41788004,2018,3,2018-03-10 09:00:00
10,9,30,95,871,2.2,45.19,10,53.39357377,2018,3,2018-03-10 09:30:00
10,10,0,136,779,2.3,37.94,12,56.86431361,2018,3,2018-03-10 10:00:00
10,10,30,178,726,2.5,35.49,12,61.18074665,2018,3,2018-03-10 10:30:00
10,11,0,105,932,2.7,32.55,13,70.18818328,2018,3,2018-03-10 11:00:00
10,11,30,107,940,2.9,32.54,13,73.00321737,2018,3,2018-03-10 11:30:00
10,12,0,110,940,3.2,30.48,14,74.22224966,2018,3,2018-03-10 12:00:00
10,12,30,285,564,3.5,30.46,14,65.02657271,2018,3,2018-03-10 12:30:00
10,13,0,251,625,3.8,30.73,15,65.11969037,2018,3,2018-03-10 13:00:00
10,13,30,106,926,3.9,30.72,15,69.06065146,2018,3,2018-03-10 13:30:00
10,14,0,234,553,4.0,31.19,15,55.26728765,2018,3,2018-03-10 14:00:00
10,14,30,208,538,3.8,33.29,14,49.26255508,2018,3,2018-03-10 14:30:00
10,15,0,166,577,3.6,34.91,14,44.10171598,2018,3,2018-03-10 15:00:00
10,15,30,208,159,2.7,37.29,13,26.2736515,2018,3,2018-03-10 15:30:00
10,16,0,54,822,1.9,46.31,12,33.87461586,2018,3,2018-03-10 16:00:00
10,16,30,68,670,1.3,52.98,10,24.30392901,2018,3,2018-03-10 16:30:00
10,17,0,54,542,0.8,57.57,9,14.82649803,2018,3,2018-03-10 17:00:00
10,17,30,33,329,0.7,61.66,8,6.0057360960000015,2018,3,2018-03-10 17:30:00
10,18,0,0,0,0.7,56.49,7,0.0,2018,3,2018-03-10 18:00:00
10,18,30,0,0,0.6,60.53,6,0.0,2018,3,2018-03-10 18:30:00
10,19,0,0,0,0.6,59.24,6,0.0,2018,3,2018-03-10 19:00:00
10,19,30,0,0,0.8,63.52,5,0.0,2018,3,2018-03-10 19:30:00
10,20,0,0,0,1.1,62.43,5,0.0,2018,3,2018-03-10 20:00:00
10,20,30,0,0,1.2,66.98,4,0.0,2018,3,2018-03-10 20:30:00
10,21,0,0,0,1.4,70.68,4,0.0,2018,3,2018-03-10 21:00:00
10,21,30,0,0,1.5,75.92,3,0.0,2018,3,2018-03-10 21:30:00
10,22,0,0,0,1.7,73.84,3,0.0,2018,3,2018-03-10 22:00:00
10,22,30,0,0,1.9,73.84,2,0.0,2018,3,2018-03-10 22:30:00
10,23,0,0,0,2.2,70.82,2,0.0,2018,3,2018-03-10 23:00:00
10,23,30,0,0,2.2,76.12,2,0.0,2018,3,2018-03-10 23:30:00
11,0,0,0,0,2.2,73.0,2,0.0,2018,3,2018-03-11 00:00:00
11,0,30,0,0,1.9,73.0,1,0.0,2018,3,2018-03-11 00:30:00
11,1,0,0,0,1.7,71.25,1,0.0,2018,3,2018-03-11 01:00:00
11,1,30,0,0,1.6,71.25,1,0.0,2018,3,2018-03-11 01:30:00
11,2,0,0,0,1.5,71.08,1,0.0,2018,3,2018-03-11 02:00:00
11,2,30,0,0,1.4,71.09,0,0.0,2018,3,2018-03-11 02:30:00
11,3,0,0,0,1.4,77.36,0,0.0,2018,3,2018-03-11 03:00:00
11,3,30,0,0,1.4,77.39,0,0.0,2018,3,2018-03-11 03:30:00
11,4,0,0,0,1.5,78.89,0,0.0,2018,3,2018-03-11 04:00:00
11,4,30,0,0,1.4,78.92,0,0.0,2018,3,2018-03-11 04:30:00
11,5,0,0,0,1.4,85.78,0,0.0,2018,3,2018-03-11 05:00:00
11,5,30,0,0,1.3,79.75,0,0.0,2018,3,2018-03-11 05:30:00
11,6,0,0,0,1.3,80.09,0,0.0,2018,3,2018-03-11 06:00:00
11,6,30,3,0,1.8,74.5,1,0.281540538,2018,3,2018-03-11 06:30:00
11,7,0,20,0,2.3,74.16,3,1.876895668,2018,3,2018-03-11 07:00:00
11,7,30,41,0,3.0,69.08,4,3.847593832,2018,3,2018-03-11 07:30:00
11,8,0,65,0,3.7,70.57,5,6.0997768410000015,2018,3,2018-03-11 08:00:00
11,8,30,87,0,4.0,70.6,5,8.164316694,2018,3,2018-03-11 08:30:00
11,9,0,99,0,4.4,67.66,6,9.290327236,2018,3,2018-03-11 09:00:00
11,9,30,98,0,4.4,67.67,6,9.196485547,2018,3,2018-03-11 09:30:00
11,10,0,76,0,4.5,62.92,7,7.131889999,2018,3,2018-03-11 10:00:00
11,10,30,72,0,4.2,62.91,7,6.756527367,2018,3,2018-03-11 10:30:00
11,11,0,123,2,4.0,58.02,8,11.72995331,2018,3,2018-03-11 11:00:00
11,11,30,152,7,3.6,54.14,8,14.73282136,2018,3,2018-03-11 11:30:00
11,12,0,97,0,3.3,49.15,9,9.102343727000001,2018,3,2018-03-11 12:00:00
11,12,30,97,0,3.1,49.12,9,9.102343727000001,2018,3,2018-03-11 12:30:00
11,13,0,95,0,3.0,47.14,10,8.914568556,2018,3,2018-03-11 13:00:00
11,13,30,251,21,3.0,47.13,10,24.96079196,2018,3,2018-03-11 13:30:00
11,14,0,235,20,3.1,42.65,10,23.27171581,2018,3,2018-03-11 14:00:00
11,14,30,173,8,3.0,45.63,10,16.70308635,2018,3,2018-03-11 14:30:00
11,15,0,153,4,3.0,44.65,10,14.63865995,2018,3,2018-03-11 15:00:00
11,15,30,131,0,3.0,47.8,9,12.29285596,2018,3,2018-03-11 15:30:00
11,16,0,63,831,3.0,48.07,9,35.37715036,2018,3,2018-03-11 16:00:00
11,16,30,55,753,2.5,55.19,7,25.6184996,2018,3,2018-03-11 16:30:00
11,17,0,48,599,2.0,62.44,6,15.48387873,2018,3,2018-03-11 17:00:00
11,17,30,31,389,1.8,71.94,4,6.475218888,2018,3,2018-03-11 17:30:00
11,18,0,0,0,1.6,75.94,3,0.0,2018,3,2018-03-11 18:00:00
11,18,30,0,0,1.7,81.62,2,0.0,2018,3,2018-03-11 18:30:00
11,19,0,0,0,1.8,81.3,2,0.0,2018,3,2018-03-11 19:00:00
11,19,30,0,0,2.2,81.28,2,0.0,2018,3,2018-03-11 19:30:00
11,20,0,0,0,2.6,80.31,2,0.0,2018,3,2018-03-11 20:00:00
11,20,30,0,0,2.8,80.27,1,0.0,2018,3,2018-03-11 20:30:00
11,21,0,0,0,3.1,78.89,1,0.0,2018,3,2018-03-11 21:00:00
11,21,30,0,0,3.4,78.82,1,0.0,2018,3,2018-03-11 21:30:00
11,22,0,0,0,3.8,77.58,1,0.0,2018,3,2018-03-11 22:00:00
11,22,30,0,0,4.0,77.52,1,0.0,2018,3,2018-03-11 22:30:00
11,23,0,0,0,4.2,76.73,1,0.0,2018,3,2018-03-11 23:00:00
11,23,30,0,0,4.3,76.68,1,0.0,2018,3,2018-03-11 23:30:00
12,0,0,0,0,4.5,75.94,1,0.0,2018,3,2018-03-12 00:00:00
12,0,30,0,0,4.6,75.9,1,0.0,2018,3,2018-03-12 00:30:00
12,1,0,0,0,4.8,73.99,1,0.0,2018,3,2018-03-12 01:00:00
12,1,30,0,0,4.4,73.97,1,0.0,2018,3,2018-03-12 01:30:00
12,2,0,0,0,4.1,70.69,1,0.0,2018,3,2018-03-12 02:00:00
12,2,30,0,0,3.6,70.67,1,0.0,2018,3,2018-03-12 02:30:00
12,3,0,0,0,3.2,66.98,1,0.0,2018,3,2018-03-12 03:00:00
12,3,30,0,0,2.8,66.96,1,0.0,2018,3,2018-03-12 03:30:00
12,4,0,0,0,2.5,63.6,1,0.0,2018,3,2018-03-12 04:00:00
12,4,30,0,0,2.4,63.59,1,0.0,2018,3,2018-03-12 04:30:00
12,5,0,0,0,2.3,61.11,1,0.0,2018,3,2018-03-12 05:00:00
12,5,30,0,0,2.2,61.1,1,0.0,2018,3,2018-03-12 05:30:00
12,6,0,0,0,2.2,61.96,1,0.0,2018,3,2018-03-12 06:00:00
12,6,30,16,0,2.4,57.64,3,1.501516534,2018,3,2018-03-12 06:30:00
12,7,0,47,288,2.6,54.87,5,7.976631253,2018,3,2018-03-12 07:00:00
12,7,30,78,412,3.6,51.14,6,16.04692886,2018,3,2018-03-12 07:30:00
12,8,0,111,467,4.6,45.13,8,24.39830289,2018,3,2018-03-12 08:00:00
12,8,30,118,568,5.8,42.13,9,32.6558311,2018,3,2018-03-12 08:30:00
12,9,0,159,561,7.0,41.41,10,40.35015241,2018,3,2018-03-12 09:00:00
12,9,30,100,864,7.6,38.71,10,54.23811185,2018,3,2018-03-12 09:30:00
12,10,0,100,903,8.2,39.31,11,61.36909217,2018,3,2018-03-12 10:00:00
12,10,30,307,371,8.5,39.31,11,51.8916024,2018,3,2018-03-12 10:30:00
12,11,0,88,976,8.9,37.81,12,72.34717127,2018,3,2018-03-12 11:00:00
12,11,30,90,984,8.9,37.82,12,75.1622363,2018,3,2018-03-12 11:30:00
12,12,0,90,990,9.0,35.76,12,76.56976882,2018,3,2018-03-12 12:00:00
12,12,30,90,989,8.8,35.76,12,76.38209781,2018,3,2018-03-12 12:30:00
12,13,0,322,406,8.6,34.48,12,57.52116211,2018,3,2018-03-12 13:00:00
12,13,30,277,504,8.3,36.88,11,58.64783273,2018,3,2018-03-12 13:30:00
12,14,0,86,961,8.2,35.93,11,66.53010145,2018,3,2018-03-12 14:00:00
12,14,30,83,941,7.8,38.45,10,60.43139106,2018,3,2018-03-12 14:30:00
12,15,0,82,903,7.4,37.65,9,53.01880625,2018,3,2018-03-12 15:00:00
12,15,30,205,263,6.7,40.32,8,30.59171824,2018,3,2018-03-12 15:30:00
12,16,0,138,14,6.1,42.06,8,13.41906659,2018,3,2018-03-12 16:00:00
12,16,30,102,5,4.6,48.35,6,9.759535682000001,2018,3,2018-03-12 16:30:00
12,17,0,65,0,3.3,53.34,5,6.0997768410000015,2018,3,2018-03-12 17:00:00
12,17,30,28,0,2.4,61.54,3,2.627653935,2018,3,2018-03-12 17:30:00
12,18,0,0,0,1.6,65.62,2,0.0,2018,3,2018-03-12 18:00:00
12,18,30,0,0,1.4,65.65,1,0.0,2018,3,2018-03-12 18:30:00
12,19,0,0,0,1.2,67.88,0,0.0,2018,3,2018-03-12 19:00:00
12,19,30,0,0,1.1,67.91,0,0.0,2018,3,2018-03-12 19:30:00
12,20,0,0,0,1.0,69.71,0,0.0,2018,3,2018-03-12 20:00:00
12,20,30,0,0,1.0,69.74,0,0.0,2018,3,2018-03-12 20:30:00
12,21,0,0,0,1.1,71.28,-1,0.0,2018,3,2018-03-12 21:00:00
12,21,30,0,0,1.0,71.3,-1,0.0,2018,3,2018-03-12 21:30:00
12,22,0,0,0,1.0,74.54,-2,0.0,2018,3,2018-03-12 22:00:00
12,22,30,0,0,0.8,74.55,-2,0.0,2018,3,2018-03-12 22:30:00
12,23,0,0,0,0.6,79.56,-3,0.0,2018,3,2018-03-12 23:00:00
12,23,30,0,0,0.4,79.57,-3,0.0,2018,3,2018-03-12 23:30:00
13,0,0,0,0,0.3,78.1,-4,0.0,2018,3,2018-03-13 00:00:00
13,0,30,0,0,0.3,78.1,-4,0.0,2018,3,2018-03-13 00:30:00
13,1,0,0,0,0.4,81.43,-4,0.0,2018,3,2018-03-13 01:00:00
13,1,30,0,0,0.4,81.4,-4,0.0,2018,3,2018-03-13 01:30:00
13,2,0,0,0,0.5,78.2,-4,0.0,2018,3,2018-03-13 02:00:00
13,2,30,0,0,0.6,78.17,-4,0.0,2018,3,2018-03-13 02:30:00
13,3,0,0,0,0.7,75.63,-4,0.0,2018,3,2018-03-13 03:00:00
13,3,30,0,0,0.8,75.6,-4,0.0,2018,3,2018-03-13 03:30:00
13,4,0,0,0,0.9,73.36,-4,0.0,2018,3,2018-03-13 04:00:00
13,4,30,0,0,0.9,67.97,-4,0.0,2018,3,2018-03-13 04:30:00
13,5,0,0,0,1.0,66.36,-4,0.0,2018,3,2018-03-13 05:00:00
13,5,30,0,0,1.1,66.33,-3,0.0,2018,3,2018-03-13 05:30:00
13,6,0,0,0,1.3,66.26,-3,0.0,2018,3,2018-03-13 06:00:00
13,6,30,22,0,1.4,57.03,-1,2.064675995,2018,3,2018-03-13 06:30:00
13,7,0,38,469,1.6,50.49,0,9.478635628,2018,3,2018-03-13 07:00:00
13,7,30,54,620,1.6,46.94,2,18.58147132,2018,3,2018-03-13 07:30:00
13,8,0,67,704,1.6,44.16,4,27.77775059,2018,3,2018-03-13 08:00:00
13,8,30,79,762,2.1,41.12,5,36.78634649,2018,3,2018-03-13 08:30:00
13,9,0,97,780,2.7,40.83,7,44.94967512,2018,3,2018-03-13 09:00:00
13,9,30,111,802,3.2,38.09,8,52.55019084,2018,3,2018-03-13 09:30:00
13,10,0,151,754,3.7,39.85,9,57.99225179,2018,3,2018-03-13 10:00:00
13,10,30,336,227,4.3,37.22,10,45.69889355,2018,3,2018-03-13 10:30:00
13,11,0,231,15,4.9,37.81,11,22.70844083,2018,3,2018-03-13 11:00:00
13,11,30,372,113,5.2,37.8,11,42.69562223,2018,3,2018-03-13 11:30:00
13,12,0,123,2,5.5,37.76,11,11.72956655,2018,3,2018-03-13 12:00:00
13,12,30,151,7,5.5,37.76,11,14.73233558,2018,3,2018-03-13 12:30:00
13,13,0,344,360,5.5,39.77,11,56.67726555,2018,3,2018-03-13 13:00:00
13,13,30,350,250,5.3,39.77,11,49.07650643,2018,3,2018-03-13 13:30:00
13,14,0,242,549,5.1,41.12,11,56.39575596,2018,3,2018-03-13 14:00:00
13,14,30,220,518,5.1,41.12,11,49.82719869,2018,3,2018-03-13 14:30:00
13,15,0,155,5,5.1,41.82,12,14.82600916,2018,3,2018-03-13 15:00:00
13,15,30,202,295,4.8,44.73,11,31.90442101,2018,3,2018-03-13 15:30:00
13,16,0,168,103,4.6,45.14,10,19.4243757,2018,3,2018-03-13 16:00:00
13,16,30,125,85,3.3,51.7,8,14.07594398,2018,3,2018-03-13 16:30:00
13,17,0,80,69,2.0,57.94,7,8.82102184,2018,3,2018-03-13 17:00:00
13,17,30,37,32,1.7,66.6,6,3.75366757,2018,3,2018-03-13 17:30:00
13,18,0,0,0,1.4,69.35,5,0.0,2018,3,2018-03-13 18:00:00
13,18,30,0,0,1.4,74.46,4,0.0,2018,3,2018-03-13 18:30:00
13,19,0,0,0,1.5,72.52,4,0.0,2018,3,2018-03-13 19:00:00
13,19,30,0,0,1.7,72.51,3,0.0,2018,3,2018-03-13 19:30:00
13,20,0,0,0,1.9,70.38,3,0.0,2018,3,2018-03-13 20:00:00
13,20,30,0,0,2.0,70.39,3,0.0,2018,3,2018-03-13 20:30:00
13,21,0,0,0,2.1,68.81,3,0.0,2018,3,2018-03-13 21:00:00
13,21,30,0,0,2.1,68.79,3,0.0,2018,3,2018-03-13 21:30:00
13,22,0,0,0,2.1,67.33,3,0.0,2018,3,2018-03-13 22:00:00
13,22,30,0,0,2.2,72.31,3,0.0,2018,3,2018-03-13 22:30:00
13,23,0,0,0,2.3,69.94,3,0.0,2018,3,2018-03-13 23:00:00
13,23,30,0,0,2.5,69.93,3,0.0,2018,3,2018-03-13 23:30:00
14,0,0,0,0,2.7,68.46,3,0.0,2018,3,2018-03-14 00:00:00
14,0,30,0,0,2.9,68.45,3,0.0,2018,3,2018-03-14 00:30:00
14,1,0,0,0,3.1,62.84,3,0.0,2018,3,2018-03-14 01:00:00
14,1,30,0,0,3.1,67.49,3,0.0,2018,3,2018-03-14 01:30:00
14,2,0,0,0,3.1,66.56,3,0.0,2018,3,2018-03-14 02:00:00
14,2,30,0,0,2.9,66.56,3,0.0,2018,3,2018-03-14 02:30:00
14,3,0,0,0,2.8,64.73,3,0.0,2018,3,2018-03-14 03:00:00
14,3,30,0,0,2.6,69.58,2,0.0,2018,3,2018-03-14 03:30:00
14,4,0,0,0,2.5,67.65,2,0.0,2018,3,2018-03-14 04:00:00
14,4,30,0,0,2.4,67.67,2,0.0,2018,3,2018-03-14 04:30:00
14,5,0,0,0,2.3,66.83,2,0.0,2018,3,2018-03-14 05:00:00
14,5,30,0,0,2.2,66.84,2,0.0,2018,3,2018-03-14 05:30:00
14,6,0,0,0,2.2,63.5,3,0.0,2018,3,2018-03-14 06:00:00
14,6,30,16,0,2.7,55.08,5,1.50148353,2018,3,2018-03-14 06:30:00
14,7,0,53,102,3.2,51.95,7,6.3811647360000014,2018,3,2018-03-14 07:00:00
14,7,30,97,141,3.8,45.27,9,12.19901737,2018,3,2018-03-14 07:30:00
14,8,0,143,157,4.5,39.14,11,18.29812381,2018,3,2018-03-14 08:00:00
14,8,30,186,170,4.9,36.61,12,24.11572376,2018,3,2018-03-14 08:30:00
14,9,0,227,235,5.3,34.35,13,32.18522308,2018,3,2018-03-14 09:00:00
14,9,30,231,34,5.5,32.16,14,23.552193,2018,3,2018-03-14 09:30:00
14,10,0,276,49,5.7,30.69,15,28.80654891,2018,3,2018-03-14 10:00:00
14,10,30,305,52,5.7,30.69,15,31.99685074,2018,3,2018-03-14 10:30:00
14,11,0,356,271,5.7,29.71,16,51.41959377,2018,3,2018-03-14 11:00:00
14,11,30,306,510,5.7,29.71,16,63.80533534,2018,3,2018-03-14 11:30:00
14,12,0,312,523,5.7,28.79,16,65.77579423,2018,3,2018-03-14 12:00:00
14,12,30,317,486,5.6,28.79,16,63.52384121,2018,3,2018-03-14 12:30:00
14,13,0,281,523,5.6,29.43,17,62.02185747,2018,3,2018-03-14 13:00:00
14,13,30,344,293,5.5,29.43,16,51.51342515,2018,3,2018-03-14 13:30:00
14,14,0,258,490,5.5,29.59,16,54.51602917,2018,3,2018-03-14 14:00:00
14,14,30,222,506,5.3,31.56,16,49.54296626,2018,3,2018-03-14 14:30:00
14,15,0,195,499,5.1,31.43,16,43.72542098,2018,3,2018-03-14 15:00:00
14,15,30,216,202,4.7,33.54,15,29.18187854,2018,3,2018-03-14 15:30:00
14,16,0,169,205,4.4,33.82,15,23.27043691,2018,3,2018-03-14 16:00:00
14,16,30,126,187,3.0,38.58,13,17.07787347,2018,3,2018-03-14 16:30:00
14,17,0,81,158,1.6,50.39,11,10.69736469,2018,3,2018-03-14 17:00:00
14,17,30,39,103,1.3,57.73,9,4.785768351000001,2018,3,2018-03-14 17:30:00
14,18,0,0,0,1.1,58.92,8,0.0,2018,3,2018-03-14 18:00:00
14,18,30,0,0,1.0,63.15,7,0.0,2018,3,2018-03-14 18:30:00
14,19,0,0,0,1.0,60.8,7,0.0,2018,3,2018-03-14 19:00:00
14,19,30,0,0,1.2,65.2,6,0.0,2018,3,2018-03-14 19:30:00
14,20,0,0,0,1.5,61.76,6,0.0,2018,3,2018-03-14 20:00:00
14,20,30,0,0,1.7,61.75,5,0.0,2018,3,2018-03-14 20:30:00
14,21,0,0,0,2.0,58.1,5,0.0,2018,3,2018-03-14 21:00:00
14,21,30,0,0,2.1,62.33,5,0.0,2018,3,2018-03-14 21:30:00
14,22,0,0,0,2.3,58.85,5,0.0,2018,3,2018-03-14 22:00:00
14,22,30,0,0,2.3,58.85,4,0.0,2018,3,2018-03-14 22:30:00
14,23,0,0,0,2.4,55.97,4,0.0,2018,3,2018-03-14 23:00:00
14,23,30,0,0,2.3,60.08,4,0.0,2018,3,2018-03-14 23:30:00
15,0,0,0,0,2.3,57.89,4,0.0,2018,3,2018-03-15 00:00:00
15,0,30,0,0,2.3,57.87,4,0.0,2018,3,2018-03-15 00:30:00
15,1,0,0,0,2.4,55.72,4,0.0,2018,3,2018-03-15 01:00:00
15,1,30,0,0,2.3,55.71,3,0.0,2018,3,2018-03-15 01:30:00
15,2,0,0,0,2.2,54.06,3,0.0,2018,3,2018-03-15 02:00:00
15,2,30,0,0,2.1,58.08,3,0.0,2018,3,2018-03-15 02:30:00
15,3,0,0,0,2.0,57.09,3,0.0,2018,3,2018-03-15 03:00:00
15,3,30,0,0,1.9,57.09,3,0.0,2018,3,2018-03-15 03:30:00
15,4,0,0,0,1.9,55.67,3,0.0,2018,3,2018-03-15 04:00:00
15,4,30,0,0,1.9,55.68,3,0.0,2018,3,2018-03-15 04:30:00
15,5,0,0,0,1.9,54.08,3,0.0,2018,3,2018-03-15 05:00:00
15,5,30,0,0,2.0,54.09,3,0.0,2018,3,2018-03-15 05:30:00
15,6,0,0,0,2.1,50.78,3,0.0,2018,3,2018-03-15 06:00:00
15,6,30,13,0,2.6,44.09,6,1.21994196,2018,3,2018-03-15 06:30:00
15,7,0,52,11,3.1,38.53,9,4.973445541999999,2018,3,2018-03-15 07:00:00
15,7,30,93,31,3.4,33.64,11,9.383653237999999,2018,3,2018-03-15 07:30:00
15,8,0,135,41,3.8,28.92,13,13.98133597,2018,3,2018-03-15 08:00:00
15,8,30,174,48,4.2,27.07,14,18.29752046,2018,3,2018-03-15 08:30:00
15,9,0,224,276,4.7,22.07,16,33.96695793,2018,3,2018-03-15 09:00:00
15,9,30,262,298,4.8,20.69,17,40.53470866,2018,3,2018-03-15 09:30:00
15,10,0,280,381,4.9,20.25,18,48.79124263,2018,3,2018-03-15 10:00:00
15,10,30,319,343,4.9,20.25,18,51.79378064,2018,3,2018-03-15 10:30:00
15,11,0,292,507,4.9,20.0,19,61.36369602,2018,3,2018-03-15 11:00:00
15,11,30,380,123,4.8,19.99,19,44.19312053,2018,3,2018-03-15 11:30:00
